nome_hotel,cidade,tipo_quarto,numero_quarto,quantidade_pessoas,preco,dia,mes,ano,ocupado
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,19,9,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,20,9,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,21,9,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,22,9,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,23,9,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,24,9,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,25,9,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,26,9,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,27,9,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,28,9,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,29,9,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,30,9,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,1,10,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,2,10,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,3,10,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,4,10,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,5,10,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,6,10,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,7,10,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,8,10,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,9,10,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,10,10,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,11,10,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,12,10,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,13,10,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,14,10,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,15,10,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,16,10,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,17,10,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,18,10,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,19,10,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,20,10,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,21,10,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,22,10,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,23,10,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,24,10,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,25,10,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,26,10,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,27,10,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,28,10,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,29,10,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,30,10,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,31,10,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,1,11,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,2,11,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,3,11,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,4,11,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,5,11,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,6,11,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,7,11,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,8,11,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,9,11,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,10,11,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,11,11,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,12,11,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,13,11,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,14,11,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,15,11,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,16,11,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,17,11,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,18,11,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,19,11,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,20,11,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,21,11,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,22,11,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,23,11,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,24,11,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,25,11,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,26,11,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,27,11,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,28,11,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,29,11,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,30,11,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,1,12,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,2,12,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,3,12,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,4,12,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,5,12,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,6,12,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,7,12,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,8,12,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,9,12,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,10,12,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,11,12,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,12,12,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,13,12,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,14,12,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,15,12,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,16,12,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,17,12,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,18,12,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,19,12,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,20,12,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,21,12,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,22,12,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,23,12,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,24,12,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,25,12,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,26,12,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,27,12,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,28,12,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,29,12,2025,1
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,30,12,2025,0
Hotel Machado Suites,Goiânia,Standard,1,2,1088.77,31,12,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,7,4,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,8,4,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,9,4,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,10,4,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,11,4,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,12,4,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,13,4,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,14,4,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,15,4,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,16,4,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,17,4,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,18,4,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,19,4,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,20,4,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,21,4,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,22,4,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,23,4,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,24,4,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,25,4,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,26,4,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,27,4,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,28,4,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,29,4,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,30,4,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,1,5,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,2,5,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,3,5,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,4,5,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,5,5,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,6,5,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,7,5,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,8,5,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,9,5,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,10,5,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,11,5,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,12,5,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,13,5,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,14,5,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,15,5,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,16,5,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,17,5,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,18,5,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,19,5,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,20,5,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,21,5,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,22,5,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,23,5,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,24,5,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,25,5,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,26,5,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,27,5,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,28,5,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,29,5,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,30,5,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,31,5,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,1,6,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,2,6,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,3,6,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,4,6,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,5,6,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,6,6,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,7,6,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,8,6,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,9,6,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,10,6,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,11,6,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,12,6,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,13,6,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,14,6,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,15,6,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,16,6,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,17,6,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,18,6,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,19,6,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,20,6,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,21,6,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,22,6,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,23,6,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,24,6,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,25,6,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,26,6,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,27,6,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,28,6,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,29,6,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,30,6,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,1,7,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,2,7,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,3,7,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,4,7,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,5,7,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,6,7,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,7,7,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,8,7,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,9,7,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,10,7,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,11,7,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,12,7,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,13,7,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,14,7,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,15,7,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,16,7,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,17,7,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,18,7,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,19,7,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,20,7,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,21,7,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,22,7,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,23,7,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,24,7,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,25,7,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,26,7,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,27,7,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,28,7,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,29,7,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,30,7,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,31,7,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,1,8,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,2,8,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,3,8,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,4,8,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,5,8,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,6,8,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,7,8,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,8,8,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,9,8,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,10,8,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,11,8,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,12,8,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,13,8,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,14,8,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,15,8,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,16,8,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,17,8,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,18,8,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,19,8,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,20,8,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,21,8,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,22,8,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,23,8,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,24,8,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,25,8,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,26,8,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,27,8,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,28,8,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,29,8,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,30,8,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,31,8,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,1,9,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,2,9,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,3,9,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,4,9,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,5,9,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,6,9,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,7,9,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,8,9,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,9,9,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,10,9,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,11,9,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,12,9,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,13,9,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,14,9,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,15,9,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,16,9,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,17,9,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,18,9,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,19,9,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,20,9,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,21,9,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,22,9,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,23,9,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,24,9,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,25,9,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,26,9,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,27,9,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,28,9,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,29,9,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,30,9,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,1,10,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,2,10,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,3,10,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,4,10,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,5,10,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,6,10,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,7,10,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,8,10,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,9,10,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,10,10,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,11,10,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,12,10,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,13,10,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,14,10,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,15,10,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,16,10,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,17,10,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,18,10,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,19,10,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,20,10,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,21,10,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,22,10,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,23,10,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,24,10,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,25,10,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,26,10,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,27,10,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,28,10,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,29,10,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,30,10,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,31,10,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,1,11,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,2,11,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,3,11,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,4,11,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,5,11,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,6,11,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,7,11,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,8,11,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,9,11,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,10,11,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,11,11,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,12,11,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,13,11,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,14,11,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,15,11,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,16,11,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,17,11,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,18,11,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,19,11,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,20,11,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,21,11,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,22,11,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,23,11,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,24,11,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,25,11,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,26,11,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,27,11,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,28,11,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,29,11,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,30,11,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,1,12,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,2,12,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,3,12,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,4,12,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,5,12,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,6,12,2025,0
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,7,12,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,8,12,2025,1
Hotel Machado Suites,Goiânia,Suíte,2,2,2609.73,9,12,2025,1
